1, 305, 1, 1.004, 1.399999
1, 330, 1, 1.004, 1.419999
1, 8, 1, 1.004, 1.399999
1, 135, 1, 1.004, 1.419999
1, 116, 1, 1.004, 1.419999
1, 176, 1, 1.004, 1.399999
1, 338, 1, 1.004, 1.419999
1, 215, 1, 1.004, 1.379999
1, 19, 1, 1.004, 1.419999
1, 146, 1, 1.004, 1.399999
1, 191, 1, 1.004, 1.399999
1, 127, 1, 1.004, 1.399999
1, 106, 1, 1.004, 1.399999
1, 11, 1, 1.004, 1.399999
1, 77, 1, 1.004, 1.419999
1, 21, 1, 1.004, 1.399999
1, 84, 1, 1.004, 1.419999
1, 148, 1, 1.004, 1.399999
1, 119, 1, 1.004, 1.399999
1, 168, 1, 1.004, 1.399999
1, 238, 1, 1.004, 1.399999
1, 170, 1, 1.004, 1.399999
1, 169, 1, 1.004, 1.399999
1, 54, 1, 1.004, 1.419999
1, 356, 1, 1.004, 1.419999
1, 201, 1, 1.004, 1.399999
1, 89, 1, 1.004, 1.399999
1, 349, 1, 1.004, 1.399999
1, 316, 1, 1.004, 1.399999
1, 93, 1, 1.004, 1.399999
1, 140, 1, 1.004, 1.419999
1, 43, 1, 1.004, 1.419999
1, 44, 1, 1.004, 1.399999
1, 42, 1, 1.004, 1.419999
1, 40, 1, 1.004, 1.399999
1, 87, 1, 1.004, 1.399999
1, 3, 1, 1.004, 1.399999
1, 234, 1, 1.004, 1.399999
1, 118, 1, 1.004, 1.399999
1, 161, 1, 1.004, 1.419999
1, 137, 1, 1.004, 1.419999
1, 47, 1, 1.004, 1.399999
1, 4, 1, 1.006, 1.419999
1, 5, 1, 1.006, 1.379999
1, 45, 1, 1.006, 1.419999
1, 248, 1, 1.006, 1.399999
1, 38, 1, 1.006, 1.399999
1, 272, 1, 1.006, 1.399999
1, 104, 1, 1.006, 1.399999
1, 186, 1, 1.006, 1.399999
1, 155, 1, 1.006, 1.419999
1, 51, 1, 1.006, 1.399999
1, 61, 1, 1.008, 1.399999
1, 26, 1, 1.008, 1.419999
1, 108, 1, 1.008, 1.399999
1, 35, 1, 1.008, 1.379999
1, 37, 1, 1.01, 1.419999
1, 55, 1, 1.01, 1.379999
